model,rank,beta,lambda_l2,lambda_keyphrase,lambda_latent,lambda_rating,topK,learning_rate,epoch,corruption,optimizer,MAP@10,MAP@15,MAP@20,MAP@5,NDCG,Precision@10,Precision@15,Precision@20,Precision@5,R-Precision,Recall@10,Recall@15,Recall@20,Recall@5
E-CDE-VAE,100,0.0001,0.0001,0.0001,0.1,1.0,,0.0005,300,0.3,Adam,"[0.4355, 0.0067]","[0.4493, 0.0063]","[0.4547, 0.0062]","[0.389, 0.0073]","[0.3, 0.0022]","[0.4832, 0.0063]","[0.4725, 0.0061]","[0.4705, 0.006]","[0.4663, 0.0072]","[0.25, 0.0017]","[0.138, 0.0012]","[0.2011, 0.0014]","[0.2656, 0.0016]","[0.0652, 0.0009]"
E-CDE-VAE,100,0.0001,0.0001,0.0001,0.1,1.0,,0.001,300,0.3,Adam,"[0.4093, 0.0068]","[0.4372, 0.0062]","[0.4459, 0.0059]","[0.3127, 0.0078]","[0.3016, 0.002]","[0.5198, 0.0057]","[0.4922, 0.0054]","[0.4726, 0.0053]","[0.3666, 0.0073]","[0.2584, 0.0017]","[0.1559, 0.0013]","[0.2196, 0.0015]","[0.2788, 0.0017]","[0.0464, 0.0008]"
E-CDE-VAE,100,0.0001,0.0001,0.0001,1.0,1.0,,0.0001,300,0.3,Adam,"[0.4079, 0.0073]","[0.4113, 0.0069]","[0.4159, 0.0066]","[0.4071, 0.0083]","[0.2767, 0.0026]","[0.412, 0.0067]","[0.4227, 0.0064]","[0.4346, 0.0062]","[0.4035, 0.0075]","[0.2222, 0.0019]","[0.1102, 0.0012]","[0.1721, 0.0015]","[0.2388, 0.0017]","[0.0534, 0.0009]"
E-CDE-VAE,100,0.0001,0.0001,0.0001,1.0,1.0,,0.0005,300,0.3,Adam,"[0.4983, 0.007]","[0.4978, 0.0065]","[0.4958, 0.0063]","[0.4802, 0.0081]","[0.3289, 0.0023]","[0.501, 0.0062]","[0.4938, 0.0059]","[0.4874, 0.0058]","[0.5072, 0.0072]","[0.2641, 0.0018]","[0.1466, 0.0013]","[0.2163, 0.0016]","[0.2827, 0.0017]","[0.0727, 0.001]"
E-CDE-VAE,100,0.0001,0.0001,0.0001,1.0,1.0,,0.001,300,0.3,Adam,"[0.4093, 0.0068]","[0.4372, 0.0062]","[0.4459, 0.0059]","[0.3127, 0.0078]","[0.3016, 0.002]","[0.5198, 0.0057]","[0.4922, 0.0054]","[0.4726, 0.0053]","[0.3666, 0.0073]","[0.2584, 0.0017]","[0.1559, 0.0013]","[0.2196, 0.0015]","[0.2788, 0.0017]","[0.0464, 0.0008]"
E-CDE-VAE,100,0.0001,0.0001,0.001,0.0001,1.0,,0.0001,300,0.3,Adam,"[0.8695, 0.0044]","[0.8497, 0.0044]","[0.8324, 0.0045]","[0.8928, 0.0047]","[0.5876, 0.0027]","[0.8298, 0.0048]","[0.798, 0.0051]","[0.7653, 0.0053]","[0.8715, 0.0048]","[0.465, 0.003]","[0.2807, 0.0027]","[0.3954, 0.0033]","[0.4948, 0.0035]","[0.1515, 0.0018]"
E-CDE-VAE,100,0.0001,0.0001,0.001,0.0001,1.0,,0.0005,300,0.3,Adam,"[0.4093, 0.0068]","[0.4372, 0.0062]","[0.4459, 0.0059]","[0.3127, 0.0078]","[0.3016, 0.002]","[0.5198, 0.0057]","[0.4922, 0.0054]","[0.4726, 0.0053]","[0.3666, 0.0073]","[0.2584, 0.0017]","[0.1559, 0.0013]","[0.2196, 0.0015]","[0.2788, 0.0017]","[0.0464, 0.0008]"
E-CDE-VAE,100,0.0001,0.0001,0.001,0.0001,1.0,,0.001,300,0.3,Adam,"[0.4093, 0.0068]","[0.4372, 0.0062]","[0.4459, 0.0059]","[0.3127, 0.0078]","[0.3016, 0.002]","[0.5198, 0.0057]","[0.4922, 0.0054]","[0.4726, 0.0053]","[0.3666, 0.0073]","[0.2584, 0.0017]","[0.1559, 0.0013]","[0.2196, 0.0015]","[0.2788, 0.0017]","[0.0464, 0.0008]"
E-CDE-VAE,100,0.0001,0.0001,0.001,0.001,1.0,,0.0001,300,0.3,Adam,"[0.8176, 0.0051]","[0.805, 0.0049]","[0.792, 0.0048]","[0.8311, 0.0059]","[0.5605, 0.0026]","[0.794, 0.005]","[0.7705, 0.0049]","[0.7396, 0.0051]","[0.8198, 0.0054]","[0.448, 0.0031]","[0.2662, 0.0026]","[0.3826, 0.0033]","[0.4806, 0.0036]","[0.1399, 0.0017]"
E-CDE-VAE,100,0.0001,0.0001,0.001,0.001,1.0,,0.0005,300,0.3,Adam,"[0.4093, 0.0068]","[0.4372, 0.0062]","[0.4459, 0.0059]","[0.3127, 0.0078]","[0.3016, 0.002]","[0.5198, 0.0057]","[0.4922, 0.0054]","[0.4726, 0.0053]","[0.3666, 0.0073]","[0.2584, 0.0017]","[0.1559, 0.0013]","[0.2196, 0.0015]","[0.2788, 0.0017]","[0.0464, 0.0008]"
E-CDE-VAE,100,0.0001,0.0001,0.001,0.001,1.0,,0.001,300,0.3,Adam,"[0.4093, 0.0068]","[0.4372, 0.0062]","[0.4459, 0.0059]","[0.3127, 0.0078]","[0.3016, 0.002]","[0.5198, 0.0057]","[0.4922, 0.0054]","[0.4726, 0.0053]","[0.3666, 0.0073]","[0.2584, 0.0017]","[0.1559, 0.0013]","[0.2196, 0.0015]","[0.2788, 0.0017]","[0.0464, 0.0008]"
E-CDE-VAE,100,0.0001,0.0001,0.001,0.01,1.0,,0.0001,300,0.3,Adam,"[0.7154, 0.0059]","[0.7047, 0.0055]","[0.6941, 0.0053]","[0.7278, 0.007]","[0.486, 0.0024]","[0.6947, 0.0054]","[0.6752, 0.0052]","[0.6535, 0.0051]","[0.716, 0.0062]","[0.3864, 0.0026]","[0.2268, 0.0022]","[0.3275, 0.0028]","[0.4173, 0.0031]","[0.1177, 0.0014]"
E-CDE-VAE,100,0.0001,0.0001,0.001,0.01,1.0,,0.0005,300,0.3,Adam,"[0.4093, 0.0068]","[0.4372, 0.0062]","[0.4459, 0.0059]","[0.3127, 0.0078]","[0.3016, 0.002]","[0.5198, 0.0057]","[0.4922, 0.0054]","[0.4726, 0.0053]","[0.3666, 0.0073]","[0.2584, 0.0017]","[0.1559, 0.0013]","[0.2196, 0.0015]","[0.2788, 0.0017]","[0.0464, 0.0008]"
E-CDE-VAE,100,0.0001,0.0001,0.001,0.01,1.0,,0.001,300,0.3,Adam,"[0.4093, 0.0068]","[0.4372, 0.0062]","[0.4459, 0.0059]","[0.3127, 0.0078]","[0.3016, 0.002]","[0.5198, 0.0057]","[0.4922, 0.0054]","[0.4726, 0.0053]","[0.3666, 0.0073]","[0.2584, 0.0017]","[0.1559, 0.0013]","[0.2196, 0.0015]","[0.2788, 0.0017]","[0.0464, 0.0008]"
E-CDE-VAE,100,0.0001,0.0001,0.001,0.1,1.0,,0.0001,300,0.3,Adam,"[0.6142, 0.0066]","[0.6045, 0.0062]","[0.5967, 0.006]","[0.6274, 0.0077]","[0.4059, 0.0022]","[0.5934, 0.0061]","[0.5796, 0.0059]","[0.5687, 0.0058]","[0.6148, 0.0069]","[0.3201, 0.0021]","[0.1826, 0.0017]","[0.2648, 0.002]","[0.3433, 0.0022]","[0.0957, 0.0012]"
E-CDE-VAE,100,0.0001,0.0001,0.001,0.1,1.0,,0.0005,300,0.3,Adam,"[0.4093, 0.0068]","[0.4372, 0.0062]","[0.4459, 0.0059]","[0.3127, 0.0078]","[0.3016, 0.002]","[0.5198, 0.0057]","[0.4922, 0.0054]","[0.4726, 0.0053]","[0.3666, 0.0073]","[0.2584, 0.0017]","[0.1559, 0.0013]","[0.2196, 0.0015]","[0.2788, 0.0017]","[0.0464, 0.0008]"
E-CDE-VAE,100,0.0001,0.0001,0.001,0.1,1.0,,0.001,300,0.3,Adam,"[0.4093, 0.0068]","[0.4372, 0.0062]","[0.4459, 0.0059]","[0.3127, 0.0078]","[0.3016, 0.002]","[0.5198, 0.0057]","[0.4922, 0.0054]","[0.4726, 0.0053]","[0.3666, 0.0073]","[0.2584, 0.0017]","[0.1559, 0.0013]","[0.2196, 0.0015]","[0.2788, 0.0017]","[0.0464, 0.0008]"
E-CDE-VAE,100,0.0001,0.0001,0.001,1.0,1.0,,0.0001,300,0.3,Adam,"[0.5663, 0.0069]","[0.5553, 0.0065]","[0.5474, 0.0063]","[0.5835, 0.008]","[0.365, 0.0023]","[0.5412, 0.0064]","[0.5289, 0.0062]","[0.5206, 0.0061]","[0.5649, 0.0072]","[0.2839, 0.0018]","[0.1603, 0.0015]","[0.2325, 0.0017]","[0.3036, 0.0018]","[0.0847, 0.0011]"
E-CDE-VAE,100,0.0001,0.0001,0.001,1.0,1.0,,0.0005,300,0.3,Adam,"[0.4216, 0.0073]","[0.428, 0.0069]","[0.439, 0.0066]","[0.421, 0.0083]","[0.305, 0.0024]","[0.4253, 0.0067]","[0.4564, 0.0064]","[0.4792, 0.0061]","[0.4203, 0.0075]","[0.2495, 0.002]","[0.1148, 0.0013]","[0.1902, 0.0016]","[0.2731, 0.0018]","[0.0566, 0.0009]"
E-CDE-VAE,100,0.0001,0.0001,0.001,1.0,1.0,,0.001,300,0.3,Adam,"[0.4093, 0.0068]","[0.4372, 0.0062]","[0.4459, 0.0059]","[0.3127, 0.0078]","[0.3016, 0.002]","[0.5198, 0.0057]","[0.4922, 0.0054]","[0.4726, 0.0053]","[0.3666, 0.0073]","[0.2584, 0.0017]","[0.1559, 0.0013]","[0.2196, 0.0015]","[0.2788, 0.0017]","[0.0464, 0.0008]"
E-CDE-VAE,100,0.0001,0.0001,0.01,0.0001,1.0,,0.0001,300,0.3,Adam,"[0.8712, 0.0044]","[0.851, 0.0044]","[0.8332, 0.0045]","[0.8964, 0.0047]","[0.5884, 0.0027]","[0.8297, 0.0048]","[0.7968, 0.005]","[0.7647, 0.0053]","[0.8713, 0.0048]","[0.4654, 0.003]","[0.2808, 0.0027]","[0.3951, 0.0033]","[0.4949, 0.0035]","[0.1517, 0.0018]"
E-CDE-VAE,100,0.0001,0.0001,0.01,0.0001,1.0,,0.0005,300,0.3,Adam,"[0.4093, 0.0068]","[0.4372, 0.0062]","[0.4459, 0.0059]","[0.3127, 0.0078]","[0.3016, 0.002]","[0.5198, 0.0057]","[0.4922, 0.0054]","[0.4726, 0.0053]","[0.3666, 0.0073]","[0.2584, 0.0017]","[0.1559, 0.0013]","[0.2196, 0.0015]","[0.2788, 0.0017]","[0.0464, 0.0008]"
E-CDE-VAE,100,0.0001,0.0001,0.01,0.0001,1.0,,0.001,300,0.3,Adam,"[0.4093, 0.0068]","[0.4372, 0.0062]","[0.4459, 0.0059]","[0.3127, 0.0078]","[0.3016, 0.002]","[0.5198, 0.0057]","[0.4922, 0.0054]","[0.4726, 0.0053]","[0.3666, 0.0073]","[0.2584, 0.0017]","[0.1559, 0.0013]","[0.2196, 0.0015]","[0.2788, 0.0017]","[0.0464, 0.0008]"
E-CDE-VAE,100,0.0001,0.0001,0.01,0.001,1.0,,0.0001,300,0.3,Adam,"[0.866, 0.0045]","[0.8471, 0.0045]","[0.83, 0.0046]","[0.8882, 0.0049]","[0.586, 0.0027]","[0.8277, 0.0048]","[0.7971, 0.005]","[0.7636, 0.0053]","[0.8705, 0.0048]","[0.4647, 0.003]","[0.2802, 0.0027]","[0.3955, 0.0033]","[0.4943, 0.0035]","[0.1518, 0.0018]"
E-CDE-VAE,100,0.0001,0.0001,0.01,0.001,1.0,,0.0005,300,0.3,Adam,"[0.4093, 0.0068]","[0.4372, 0.0062]","[0.4459, 0.0059]","[0.3127, 0.0078]","[0.3016, 0.002]","[0.5198, 0.0057]","[0.4922, 0.0054]","[0.4726, 0.0053]","[0.3666, 0.0073]","[0.2584, 0.0017]","[0.1559, 0.0013]","[0.2196, 0.0015]","[0.2788, 0.0017]","[0.0464, 0.0008]"
E-CDE-VAE,100,0.0001,0.0001,0.01,0.001,1.0,,0.001,300,0.3,Adam,"[0.4093, 0.0068]","[0.4372, 0.0062]","[0.4459, 0.0059]","[0.3127, 0.0078]","[0.3016, 0.002]","[0.5198, 0.0057]","[0.4922, 0.0054]","[0.4726, 0.0053]","[0.3666, 0.0073]","[0.2584, 0.0017]","[0.1559, 0.0013]","[0.2196, 0.0015]","[0.2788, 0.0017]","[0.0464, 0.0008]"
E-CDE-VAE,100,0.0001,0.0001,0.01,0.01,1.0,,0.0001,300,0.3,Adam,"[0.8189, 0.005]","[0.8054, 0.0048]","[0.7922, 0.0047]","[0.8363, 0.0057]","[0.5628, 0.0027]","[0.7911, 0.0049]","[0.7694, 0.0049]","[0.7399, 0.005]","[0.8187, 0.0053]","[0.4494, 0.0031]","[0.2662, 0.0026]","[0.3828, 0.0033]","[0.4817, 0.0036]","[0.1405, 0.0017]"
E-CDE-VAE,100,0.0001,0.0001,0.01,0.01,1.0,,0.0005,300,0.3,Adam,"[0.4093, 0.0068]","[0.4372, 0.0062]","[0.4459, 0.0059]","[0.3127, 0.0078]","[0.3016, 0.002]","[0.5198, 0.0057]","[0.4922, 0.0054]","[0.4726, 0.0053]","[0.3666, 0.0073]","[0.2584, 0.0017]","[0.1559, 0.0013]","[0.2196, 0.0015]","[0.2788, 0.0017]","[0.0464, 0.0008]"
E-CDE-VAE,100,0.0001,0.0001,0.01,0.01,1.0,,0.001,300,0.3,Adam,"[0.4093, 0.0068]","[0.4372, 0.0062]","[0.4459, 0.0059]","[0.3127, 0.0078]","[0.3016, 0.002]","[0.5198, 0.0057]","[0.4922, 0.0054]","[0.4726, 0.0053]","[0.3666, 0.0073]","[0.2584, 0.0017]","[0.1559, 0.0013]","[0.2196, 0.0015]","[0.2788, 0.0017]","[0.0464, 0.0008]"
E-CDE-VAE,100,0.0001,0.0001,0.01,0.1,1.0,,0.0001,300,0.3,Adam,"[0.7562, 0.0056]","[0.745, 0.0052]","[0.7327, 0.005]","[0.7674, 0.0065]","[0.5165, 0.0026]","[0.7362, 0.0051]","[0.7127, 0.0049]","[0.6841, 0.0049]","[0.7589, 0.0058]","[0.4118, 0.0029]","[0.2454, 0.0024]","[0.3532, 0.0031]","[0.4444, 0.0035]","[0.1275, 0.0016]"
E-CDE-VAE,100,0.0001,0.0001,0.01,0.1,1.0,,0.0005,300,0.3,Adam,"[0.4093, 0.0068]","[0.4372, 0.0062]","[0.4459, 0.0059]","[0.3127, 0.0078]","[0.3016, 0.002]","[0.5198, 0.0057]","[0.4922, 0.0054]","[0.4726, 0.0053]","[0.3666, 0.0073]","[0.2584, 0.0017]","[0.1559, 0.0013]","[0.2196, 0.0015]","[0.2788, 0.0017]","[0.0464, 0.0008]"
E-CDE-VAE,100,0.0001,0.0001,0.01,0.1,1.0,,0.001,300,0.3,Adam,"[0.4093, 0.0068]","[0.4372, 0.0062]","[0.4459, 0.0059]","[0.3127, 0.0078]","[0.3016, 0.002]","[0.5198, 0.0057]","[0.4922, 0.0054]","[0.4726, 0.0053]","[0.3666, 0.0073]","[0.2584, 0.0017]","[0.1559, 0.0013]","[0.2196, 0.0015]","[0.2788, 0.0017]","[0.0464, 0.0008]"
E-CDE-VAE,100,0.0001,0.0001,0.01,1.0,1.0,,0.0001,300,0.3,Adam,"[0.6257, 0.0065]","[0.616, 0.0061]","[0.6073, 0.0059]","[0.6371, 0.0076]","[0.4141, 0.0023]","[0.6065, 0.006]","[0.59, 0.0057]","[0.5756, 0.0057]","[0.6266, 0.0068]","[0.3265, 0.0021]","[0.1882, 0.0017]","[0.2721, 0.0021]","[0.3505, 0.0023]","[0.0984, 0.0012]"
E-CDE-VAE,100,0.0001,0.0001,0.01,1.0,1.0,,0.0005,300,0.3,Adam,"[0.6971, 0.0059]","[0.6772, 0.0055]","[0.6631, 0.0053]","[0.7284, 0.0068]","[0.4602, 0.0022]","[0.6509, 0.0055]","[0.63, 0.0053]","[0.6158, 0.0053]","[0.6936, 0.0062]","[0.3589, 0.0024]","[0.209, 0.002]","[0.301, 0.0025]","[0.3881, 0.0028]","[0.113, 0.0014]"
E-CDE-VAE,100,0.0001,0.0001,0.01,1.0,1.0,,0.001,300,0.3,Adam,"[0.4093, 0.0068]","[0.4372, 0.0062]","[0.4459, 0.0059]","[0.3127, 0.0078]","[0.3016, 0.002]","[0.5198, 0.0057]","[0.4922, 0.0054]","[0.4726, 0.0053]","[0.3666, 0.0073]","[0.2584, 0.0017]","[0.1559, 0.0013]","[0.2196, 0.0015]","[0.2788, 0.0017]","[0.0464, 0.0008]"
E-CDE-VAE,100,0.0001,0.0001,0.1,0.0001,1.0,,0.0001,300,0.3,Adam,"[0.8598, 0.0044]","[0.8411, 0.0044]","[0.8245, 0.0044]","[0.8815, 0.0049]","[0.5861, 0.0028]","[0.823, 0.0047]","[0.7906, 0.0049]","[0.7618, 0.0052]","[0.859, 0.0048]","[0.4646, 0.0031]","[0.2802, 0.0028]","[0.3935, 0.0033]","[0.4949, 0.0036]","[0.1505, 0.0018]"
E-CDE-VAE,100,0.0001,0.0001,0.1,0.0001,1.0,,0.0005,300,0.3,Adam,"[0.7632, 0.0052]","[0.7584, 0.0046]","[0.7518, 0.0044]","[0.7647, 0.0064]","[0.5485, 0.0031]","[0.7575, 0.0045]","[0.742, 0.0045]","[0.7236, 0.0047]","[0.7657, 0.0055]","[0.4456, 0.0032]","[0.2632, 0.003]","[0.3758, 0.0036]","[0.4767, 0.0038]","[0.1372, 0.0019]"
E-CDE-VAE,100,0.0001,0.0001,0.1,0.0001,1.0,,0.001,300,0.3,Adam,"[0.4093, 0.0068]","[0.4372, 0.0062]","[0.4459, 0.0059]","[0.3127, 0.0078]","[0.3016, 0.002]","[0.5198, 0.0057]","[0.4922, 0.0054]","[0.4726, 0.0053]","[0.3666, 0.0073]","[0.2584, 0.0017]","[0.1559, 0.0013]","[0.2196, 0.0015]","[0.2788, 0.0017]","[0.0464, 0.0008]"
E-CDE-VAE,100,0.0001,0.0001,0.1,0.001,1.0,,0.0001,300,0.3,Adam,"[0.86, 0.0044]","[0.8409, 0.0044]","[0.8241, 0.0044]","[0.883, 0.0049]","[0.5852, 0.0028]","[0.8218, 0.0047]","[0.79, 0.0049]","[0.76, 0.0052]","[0.8593, 0.0049]","[0.4635, 0.0031]","[0.2797, 0.0028]","[0.3934, 0.0033]","[0.494, 0.0036]","[0.1506, 0.0018]"
E-CDE-VAE,100,0.0001,0.0001,0.1,0.001,1.0,,0.0005,300,0.3,Adam,"[0.7788, 0.005]","[0.7733, 0.0045]","[0.7655, 0.0044]","[0.7814, 0.0061]","[0.5561, 0.003]","[0.7724, 0.0045]","[0.7549, 0.0046]","[0.7327, 0.0048]","[0.78, 0.0053]","[0.4497, 0.0032]","[0.2669, 0.0029]","[0.3807, 0.0035]","[0.4809, 0.0038]","[0.1394, 0.0019]"
E-CDE-VAE,100,0.0001,0.0001,0.1,0.001,1.0,,0.001,300,0.3,Adam,"[0.4093, 0.0068]","[0.4372, 0.0062]","[0.4459, 0.0059]","[0.3127, 0.0078]","[0.3016, 0.002]","[0.5198, 0.0057]","[0.4922, 0.0054]","[0.4726, 0.0053]","[0.3666, 0.0073]","[0.2584, 0.0017]","[0.1559, 0.0013]","[0.2196, 0.0015]","[0.2788, 0.0017]","[0.0464, 0.0008]"
E-CDE-VAE,100,0.0001,0.0001,0.1,0.01,1.0,,0.0001,300,0.3,Adam,"[0.8521, 0.0047]","[0.8357, 0.0046]","[0.8204, 0.0046]","[0.8686, 0.0053]","[0.5815, 0.0028]","[0.8225, 0.0047]","[0.7911, 0.005]","[0.7618, 0.0052]","[0.8568, 0.0049]","[0.464, 0.0031]","[0.2798, 0.0028]","[0.3932, 0.0033]","[0.495, 0.0036]","[0.1498, 0.0018]"
E-CDE-VAE,100,0.0001,0.0001,0.1,0.01,1.0,,0.0005,300,0.3,Adam,"[0.7768, 0.005]","[0.7693, 0.0046]","[0.7608, 0.0044]","[0.7835, 0.0061]","[0.5521, 0.003]","[0.7651, 0.0046]","[0.7471, 0.0046]","[0.7266, 0.0048]","[0.7771, 0.0053]","[0.4458, 0.0031]","[0.264, 0.0029]","[0.3768, 0.0035]","[0.4772, 0.0038]","[0.1383, 0.0019]"
E-CDE-VAE,100,0.0001,0.0001,0.1,0.01,1.0,,0.001,300,0.3,Adam,"[0.4093, 0.0068]","[0.4372, 0.0062]","[0.4459, 0.0059]","[0.3127, 0.0078]","[0.3016, 0.002]","[0.5198, 0.0057]","[0.4922, 0.0054]","[0.4726, 0.0053]","[0.3666, 0.0073]","[0.2584, 0.0017]","[0.1559, 0.0013]","[0.2196, 0.0015]","[0.2788, 0.0017]","[0.0464, 0.0008]"
E-CDE-VAE,100,0.0001,0.0001,0.1,0.1,1.0,,0.0001,300,0.3,Adam,"[0.8276, 0.0048]","[0.813, 0.0046]","[0.7992, 0.0046]","[0.8462, 0.0055]","[0.5693, 0.0028]","[0.7969, 0.0048]","[0.7744, 0.0049]","[0.7446, 0.005]","[0.8297, 0.0051]","[0.4544, 0.0031]","[0.27, 0.0027]","[0.3864, 0.0033]","[0.4859, 0.0037]","[0.1448, 0.0018]"
E-CDE-VAE,100,0.0001,0.0001,0.1,0.1,1.0,,0.0005,300,0.3,Adam,"[0.8019, 0.005]","[0.7907, 0.0047]","[0.7794, 0.0046]","[0.8158, 0.0058]","[0.5585, 0.0028]","[0.7799, 0.0048]","[0.76, 0.0047]","[0.7351, 0.0049]","[0.8024, 0.0053]","[0.4492, 0.0031]","[0.2652, 0.0028]","[0.3807, 0.0034]","[0.4807, 0.0037]","[0.1393, 0.0018]"
E-CDE-VAE,100,0.0001,0.0001,0.1,0.1,1.0,,0.001,300,0.3,Adam,"[0.4093, 0.0068]","[0.4372, 0.0062]","[0.4459, 0.0059]","[0.3127, 0.0078]","[0.3016, 0.002]","[0.5198, 0.0057]","[0.4922, 0.0054]","[0.4726, 0.0053]","[0.3666, 0.0073]","[0.2584, 0.0017]","[0.1559, 0.0013]","[0.2196, 0.0015]","[0.2788, 0.0017]","[0.0464, 0.0008]"
E-CDE-VAE,100,0.0001,0.0001,0.1,1.0,1.0,,0.0001,300,0.3,Adam,"[0.745, 0.0057]","[0.7349, 0.0053]","[0.7248, 0.0051]","[0.7555, 0.0067]","[0.513, 0.0026]","[0.7267, 0.0053]","[0.7072, 0.0051]","[0.6863, 0.005]","[0.7472, 0.006]","[0.4092, 0.0028]","[0.2397, 0.0023]","[0.3467, 0.0029]","[0.4437, 0.0033]","[0.1245, 0.0015]"
E-CDE-VAE,100,0.0001,0.0001,0.1,1.0,1.0,,0.0005,300,0.3,Adam,"[0.7678, 0.0056]","[0.7588, 0.0052]","[0.748, 0.005]","[0.7746, 0.0065]","[0.5337, 0.0029]","[0.7548, 0.0051]","[0.7311, 0.0049]","[0.7054, 0.0049]","[0.767, 0.0059]","[0.4286, 0.0032]","[0.255, 0.0026]","[0.3651, 0.0033]","[0.463, 0.0037]","[0.1296, 0.0016]"
