model,rank,beta,lambda_l2,lambda_keyphrase,lambda_latent,lambda_rating,topK,learning_rate,epoch,corruption,optimizer,MAP@10,MAP@15,MAP@20,MAP@5,NDCG,Precision@10,Precision@15,Precision@20,Precision@5,R-Precision,Recall@10,Recall@15,Recall@20,Recall@5
E-CDE-VAE,100,0.0001,0.0001,0.0001,0.1,1.0,,0.001,600,0.2,Adam,"[0.1064, 0.0038]","[0.1031, 0.0034]","[0.1024, 0.0032]","[0.1102, 0.0047]","[0.1918, 0.0042]","[0.0932, 0.0032]","[0.1029, 0.0032]","[0.1078, 0.0032]","[0.1254, 0.0043]","[0.1063, 0.0037]","[0.1274, 0.0042]","[0.2092, 0.0051]","[0.2997, 0.0061]","[0.0913, 0.0037]"
E-CDE-VAE,100,0.0001,0.0001,0.0001,1.0,1.0,,0.0001,600,0.2,Adam,"[0.1635, 0.0051]","[0.1634, 0.0047]","[0.1635, 0.0044]","[0.1622, 0.006]","[0.3092, 0.0049]","[0.1634, 0.0044]","[0.1631, 0.0041]","[0.1647, 0.0039]","[0.1664, 0.0053]","[0.1565, 0.0047]","[0.2472, 0.0058]","[0.3737, 0.0066]","[0.5125, 0.007]","[0.1224, 0.0043]"
E-CDE-VAE,100,0.0001,0.0001,0.0001,1.0,1.0,,0.0005,600,0.2,Adam,"[0.2081, 0.0053]","[0.2022, 0.0048]","[0.1978, 0.0044]","[0.2148, 0.0064]","[0.3793, 0.0046]","[0.1937, 0.0044]","[0.1884, 0.004]","[0.1816, 0.0037]","[0.2162, 0.0055]","[0.1898, 0.0048]","[0.3233, 0.0064]","[0.4863, 0.007]","[0.6278, 0.0067]","[0.1798, 0.0051]"
E-CDE-VAE,100,0.0001,0.0001,0.0001,1.0,1.0,,0.001,600,0.2,Adam,"[0.1064, 0.0038]","[0.1031, 0.0034]","[0.1024, 0.0032]","[0.1102, 0.0047]","[0.1918, 0.0042]","[0.0932, 0.0032]","[0.1029, 0.0032]","[0.1078, 0.0032]","[0.1254, 0.0043]","[0.1063, 0.0037]","[0.1274, 0.0042]","[0.2092, 0.0051]","[0.2997, 0.0061]","[0.0913, 0.0037]"
E-CDE-VAE,100,0.0001,0.0001,0.001,0.0001,1.0,,0.0001,600,0.2,Adam,"[0.4793, 0.0067]","[0.4285, 0.0062]","[0.3901, 0.0058]","[0.5546, 0.0078]","[0.7098, 0.0051]","[0.3672, 0.0061]","[0.3036, 0.0054]","[0.2581, 0.0049]","[0.473, 0.0071]","[0.4707, 0.0069]","[0.6843, 0.0064]","[0.8059, 0.0053]","[0.8841, 0.0042]","[0.4861, 0.0071]"
E-CDE-VAE,100,0.0001,0.0001,0.001,0.0001,1.0,,0.0005,600,0.2,Adam,"[0.4837, 0.0067]","[0.4319, 0.0062]","[0.3928, 0.0058]","[0.5605, 0.0077]","[0.7147, 0.005]","[0.3695, 0.0061]","[0.3041, 0.0054]","[0.2584, 0.0049]","[0.4763, 0.0071]","[0.4768, 0.0068]","[0.6903, 0.0064]","[0.8092, 0.0052]","[0.8868, 0.0042]","[0.4898, 0.0071]"
E-CDE-VAE,100,0.0001,0.0001,0.001,0.0001,1.0,,0.001,600,0.2,Adam,"[0.1064, 0.0038]","[0.1031, 0.0034]","[0.1024, 0.0032]","[0.1102, 0.0047]","[0.1918, 0.0042]","[0.0932, 0.0032]","[0.1029, 0.0032]","[0.1078, 0.0032]","[0.1254, 0.0043]","[0.1063, 0.0037]","[0.1274, 0.0042]","[0.2092, 0.0051]","[0.2997, 0.0061]","[0.0913, 0.0037]"
E-CDE-VAE,100,0.0001,0.0001,0.001,0.001,1.0,,0.0001,600,0.2,Adam,"[0.4639, 0.0066]","[0.4155, 0.006]","[0.379, 0.0057]","[0.5353, 0.0077]","[0.6933, 0.0051]","[0.3566, 0.0059]","[0.2966, 0.0052]","[0.2528, 0.0048]","[0.4567, 0.0069]","[0.4542, 0.0068]","[0.6673, 0.0065]","[0.7931, 0.0054]","[0.871, 0.0043]","[0.4701, 0.0071]"
E-CDE-VAE,100,0.0001,0.0001,0.001,0.001,1.0,,0.0005,600,0.2,Adam,"[0.4781, 0.0067]","[0.4273, 0.0062]","[0.3891, 0.0058]","[0.5526, 0.0077]","[0.7072, 0.0051]","[0.3666, 0.0061]","[0.3026, 0.0054]","[0.257, 0.0049]","[0.4716, 0.0071]","[0.4687, 0.0068]","[0.6829, 0.0064]","[0.8016, 0.0054]","[0.8802, 0.0042]","[0.4846, 0.0071]"
E-CDE-VAE,100,0.0001,0.0001,0.001,0.001,1.0,,0.001,600,0.2,Adam,"[0.1064, 0.0038]","[0.1031, 0.0034]","[0.1024, 0.0032]","[0.1102, 0.0047]","[0.1918, 0.0042]","[0.0932, 0.0032]","[0.1029, 0.0032]","[0.1078, 0.0032]","[0.1254, 0.0043]","[0.1063, 0.0037]","[0.1274, 0.0042]","[0.2092, 0.0051]","[0.2997, 0.0061]","[0.0913, 0.0037]"
E-CDE-VAE,100,0.0001,0.0001,0.001,0.01,1.0,,0.0001,600,0.2,Adam,"[0.4002, 0.0061]","[0.3611, 0.0054]","[0.3316, 0.005]","[0.4578, 0.0075]","[0.6222, 0.0052]","[0.3149, 0.0052]","[0.2646, 0.0046]","[0.2308, 0.0042]","[0.394, 0.0064]","[0.3938, 0.0065]","[0.6037, 0.007]","[0.7278, 0.0061]","[0.8155, 0.0051]","[0.4063, 0.0071]"
E-CDE-VAE,100,0.0001,0.0001,0.001,0.01,1.0,,0.0005,600,0.2,Adam,"[0.4612, 0.0066]","[0.4121, 0.006]","[0.3755, 0.0056]","[0.5348, 0.0077]","[0.6872, 0.0051]","[0.351, 0.0058]","[0.2916, 0.0052]","[0.25, 0.0046]","[0.4557, 0.0069]","[0.4504, 0.0067]","[0.6541, 0.0066]","[0.7789, 0.0056]","[0.866, 0.0045]","[0.4673, 0.007]"
E-CDE-VAE,100,0.0001,0.0001,0.001,0.01,1.0,,0.001,600,0.2,Adam,"[0.1064, 0.0038]","[0.1031, 0.0034]","[0.1024, 0.0032]","[0.1102, 0.0047]","[0.1918, 0.0042]","[0.0932, 0.0032]","[0.1029, 0.0032]","[0.1078, 0.0032]","[0.1254, 0.0043]","[0.1063, 0.0037]","[0.1274, 0.0042]","[0.2092, 0.0051]","[0.2997, 0.0061]","[0.0913, 0.0037]"
E-CDE-VAE,100,0.0001,0.0001,0.001,0.1,1.0,,0.0001,600,0.2,Adam,"[0.282, 0.0055]","[0.265, 0.0049]","[0.2516, 0.0046]","[0.3064, 0.0069]","[0.4862, 0.0051]","[0.2455, 0.0046]","[0.2226, 0.0042]","[0.204, 0.0039]","[0.2807, 0.0057]","[0.2747, 0.0058]","[0.4619, 0.0071]","[0.6056, 0.0068]","[0.7186, 0.0061]","[0.2774, 0.0065]"
E-CDE-VAE,100,0.0001,0.0001,0.001,0.1,1.0,,0.0005,600,0.2,Adam,"[0.2433, 0.0057]","[0.2346, 0.005]","[0.2287, 0.0046]","[0.2606, 0.0071]","[0.4611, 0.0051]","[0.22, 0.0047]","[0.2149, 0.0042]","[0.2093, 0.004]","[0.24, 0.0058]","[0.235, 0.0058]","[0.4023, 0.0073]","[0.5798, 0.007]","[0.7327, 0.006]","[0.2291, 0.0063]"
E-CDE-VAE,100,0.0001,0.0001,0.001,0.1,1.0,,0.001,600,0.2,Adam,"[0.1064, 0.0038]","[0.1031, 0.0034]","[0.1024, 0.0032]","[0.1102, 0.0047]","[0.1918, 0.0042]","[0.0932, 0.0032]","[0.1029, 0.0032]","[0.1078, 0.0032]","[0.1254, 0.0043]","[0.1063, 0.0037]","[0.1274, 0.0042]","[0.2092, 0.0051]","[0.2997, 0.0061]","[0.0913, 0.0037]"
E-CDE-VAE,100,0.0001,0.0001,0.001,1.0,1.0,,0.0001,600,0.2,Adam,"[0.2231, 0.0052]","[0.2132, 0.0047]","[0.2051, 0.0043]","[0.2355, 0.0065]","[0.3933, 0.005]","[0.2033, 0.0044]","[0.1875, 0.0039]","[0.1765, 0.0037]","[0.2203, 0.0054]","[0.215, 0.0053]","[0.3645, 0.0068]","[0.4919, 0.0069]","[0.6036, 0.0067]","[0.2028, 0.0058]"
E-CDE-VAE,100,0.0001,0.0001,0.001,1.0,1.0,,0.0005,600,0.2,Adam,"[0.1816, 0.0052]","[0.1855, 0.0048]","[0.1839, 0.0045]","[0.1718, 0.0062]","[0.3431, 0.0049]","[0.1984, 0.0046]","[0.1872, 0.0041]","[0.1745, 0.0038]","[0.1753, 0.0055]","[0.1733, 0.005]","[0.3246, 0.0064]","[0.4611, 0.0068]","[0.5635, 0.0068]","[0.1308, 0.0045]"
E-CDE-VAE,100,0.0001,0.0001,0.01,0.01,1.0,,0.0001,600,0.2,Adam,"[0.4595, 0.0064]","[0.4124, 0.0059]","[0.3765, 0.0055]","[0.5286, 0.0075]","[0.6916, 0.0053]","[0.356, 0.0058]","[0.2959, 0.0053]","[0.2523, 0.0048]","[0.4513, 0.0067]","[0.466, 0.0068]","[0.6697, 0.0066]","[0.7868, 0.0057]","[0.8604, 0.0048]","[0.4721, 0.0073]"
E-CDE-VAE,100,0.0001,0.0001,0.01,0.01,1.0,,0.0005,600,0.2,Adam,"[0.4236, 0.0062]","[0.3776, 0.0056]","[0.3443, 0.0053]","[0.4949, 0.0075]","[0.6339, 0.0054]","[0.3191, 0.0053]","[0.2664, 0.0048]","[0.2308, 0.0044]","[0.4186, 0.0065]","[0.4186, 0.0065]","[0.6029, 0.0068]","[0.7144, 0.0062]","[0.7956, 0.0055]","[0.4371, 0.0071]"
E-CDE-VAE,100,0.0001,0.0001,0.01,0.01,1.0,,0.001,600,0.2,Adam,"[0.1064, 0.0038]","[0.1031, 0.0034]","[0.1024, 0.0032]","[0.1102, 0.0047]","[0.1918, 0.0042]","[0.0932, 0.0032]","[0.1029, 0.0032]","[0.1078, 0.0032]","[0.1254, 0.0043]","[0.1063, 0.0037]","[0.1274, 0.0042]","[0.2092, 0.0051]","[0.2997, 0.0061]","[0.0913, 0.0037]"
E-CDE-VAE,100,0.0001,0.0001,0.1,0.1,1.0,,0.0001,600,0.2,Adam,"[0.4429, 0.0063]","[0.3996, 0.0058]","[0.3659, 0.0054]","[0.5041, 0.0076]","[0.6748, 0.0053]","[0.3495, 0.0056]","[0.2916, 0.0052]","[0.2489, 0.0047]","[0.439, 0.0067]","[0.4551, 0.0068]","[0.6626, 0.0067]","[0.7784, 0.0057]","[0.8524, 0.0049]","[0.4614, 0.0073]"
E-CDE-VAE,100,0.0001,0.0001,0.1,0.1,1.0,,0.0005,600,0.2,Adam,"[0.4198, 0.0063]","[0.3814, 0.0058]","[0.3508, 0.0055]","[0.4716, 0.0076]","[0.6414, 0.0057]","[0.338, 0.0057]","[0.2842, 0.0053]","[0.2436, 0.0049]","[0.4175, 0.0066]","[0.4344, 0.0069]","[0.6282, 0.007]","[0.7399, 0.0063]","[0.8133, 0.0057]","[0.4348, 0.0073]"
E-CDE-VAE,100,0.0001,0.0001,0.1,0.1,1.0,,0.001,600,0.2,Adam,"[0.1064, 0.0038]","[0.1031, 0.0034]","[0.1024, 0.0032]","[0.1102, 0.0047]","[0.1918, 0.0042]","[0.0932, 0.0032]","[0.1029, 0.0032]","[0.1078, 0.0032]","[0.1254, 0.0043]","[0.1063, 0.0037]","[0.1274, 0.0042]","[0.2092, 0.0051]","[0.2997, 0.0061]","[0.0913, 0.0037]"
E-CDE-VAE,100,0.0001,0.0001,1.0,1.0,1.0,,0.0001,600,0.2,Adam,"[0.4402, 0.0063]","[0.3971, 0.0057]","[0.3639, 0.0054]","[0.5009, 0.0075]","[0.674, 0.0054]","[0.348, 0.0056]","[0.2899, 0.0051]","[0.2485, 0.0047]","[0.4353, 0.0066]","[0.4536, 0.0068]","[0.6602, 0.0068]","[0.7753, 0.0059]","[0.8503, 0.005]","[0.4599, 0.0074]"
E-CDE-VAE,100,0.0001,0.0001,1.0,1.0,1.0,,0.0005,600,0.2,Adam,"[0.4239, 0.0063]","[0.3845, 0.0057]","[0.3532, 0.0054]","[0.4771, 0.0075]","[0.6487, 0.0056]","[0.3408, 0.0056]","[0.2848, 0.0052]","[0.2444, 0.0048]","[0.4226, 0.0065]","[0.4365, 0.0069]","[0.638, 0.0069]","[0.7484, 0.0062]","[0.8233, 0.0055]","[0.4449, 0.0074]"
E-CDE-VAE,100,0.0001,0.0001,1.0,1.0,1.0,,0.001,600,0.2,Adam,"[0.4169, 0.0063]","[0.38, 0.0058]","[0.3498, 0.0054]","[0.4659, 0.0075]","[0.6396, 0.0058]","[0.3398, 0.0057]","[0.2855, 0.0053]","[0.2436, 0.0049]","[0.4148, 0.0065]","[0.437, 0.0068]","[0.6298, 0.007]","[0.7401, 0.0064]","[0.8105, 0.0058]","[0.4337, 0.0074]"
E-CDE-VAE,100,0.0001,0.001,0.0001,0.0001,1.0,,0.0001,600,0.2,Adam,"[0.4662, 0.0069]","[0.4171, 0.0064]","[0.3806, 0.006]","[0.5396, 0.008]","[0.6892, 0.0052]","[0.3522, 0.0062]","[0.2981, 0.0055]","[0.2552, 0.005]","[0.4565, 0.0073]","[0.4474, 0.0068]","[0.6386, 0.0065]","[0.7808, 0.0055]","[0.869, 0.0045]","[0.4524, 0.0069]"
E-CDE-VAE,100,0.0001,0.001,0.0001,0.0001,1.0,,0.0005,600,0.2,Adam,"[0.4611, 0.0069]","[0.4127, 0.0064]","[0.3768, 0.006]","[0.5345, 0.008]","[0.6831, 0.0052]","[0.3485, 0.0062]","[0.2954, 0.0055]","[0.2535, 0.005]","[0.4474, 0.0073]","[0.4404, 0.0068]","[0.6325, 0.0065]","[0.7726, 0.0056]","[0.8635, 0.0045]","[0.4393, 0.0068]"
E-CDE-VAE,100,0.0001,0.001,0.0001,0.0001,1.0,,0.001,600,0.2,Adam,"[0.1064, 0.0038]","[0.1031, 0.0034]","[0.1024, 0.0032]","[0.1102, 0.0047]","[0.1918, 0.0042]","[0.0932, 0.0032]","[0.1029, 0.0032]","[0.1078, 0.0032]","[0.1254, 0.0043]","[0.1063, 0.0037]","[0.1274, 0.0042]","[0.2092, 0.0051]","[0.2997, 0.0061]","[0.0913, 0.0037]"
E-CDE-VAE,100,0.0001,0.001,0.001,0.001,1.0,,0.0001,600,0.2,Adam,"[0.4751, 0.0069]","[0.4249, 0.0063]","[0.3873, 0.006]","[0.5493, 0.0079]","[0.7014, 0.0052]","[0.3608, 0.0062]","[0.3025, 0.0055]","[0.2575, 0.005]","[0.4688, 0.0072]","[0.4597, 0.0069]","[0.6588, 0.0064]","[0.7967, 0.0054]","[0.8782, 0.0043]","[0.4727, 0.007]"
E-CDE-VAE,100,0.0001,0.001,0.001,0.001,1.0,,0.0005,600,0.2,Adam,"[0.4765, 0.0069]","[0.4263, 0.0064]","[0.3885, 0.006]","[0.5506, 0.0079]","[0.7028, 0.0051]","[0.363, 0.0062]","[0.3032, 0.0055]","[0.258, 0.005]","[0.4705, 0.0072]","[0.4622, 0.0069]","[0.6645, 0.0064]","[0.7985, 0.0054]","[0.8796, 0.0043]","[0.4756, 0.007]"
E-CDE-VAE,100,0.0001,0.001,0.001,0.001,1.0,,0.001,600,0.2,Adam,"[0.1064, 0.0038]","[0.1031, 0.0034]","[0.1024, 0.0032]","[0.1102, 0.0047]","[0.1918, 0.0042]","[0.0932, 0.0032]","[0.1029, 0.0032]","[0.1078, 0.0032]","[0.1254, 0.0043]","[0.1063, 0.0037]","[0.1274, 0.0042]","[0.2092, 0.0051]","[0.2997, 0.0061]","[0.0913, 0.0037]"
E-CDE-VAE,100,0.0001,0.001,0.01,0.01,1.0,,0.0001,600,0.2,Adam,"[0.4881, 0.0067]","[0.4358, 0.0062]","[0.396, 0.0058]","[0.5665, 0.0077]","[0.7203, 0.005]","[0.3718, 0.0061]","[0.3063, 0.0055]","[0.2593, 0.0049]","[0.4799, 0.0071]","[0.484, 0.0069]","[0.6958, 0.0064]","[0.8135, 0.0053]","[0.8884, 0.0041]","[0.4948, 0.0071]"
E-CDE-VAE,100,0.0001,0.001,0.01,0.01,1.0,,0.0005,600,0.2,Adam,"[0.4686, 0.0065]","[0.4186, 0.0059]","[0.3815, 0.0056]","[0.5444, 0.0076]","[0.7005, 0.0052]","[0.3572, 0.0059]","[0.2965, 0.0053]","[0.2536, 0.0049]","[0.4602, 0.0068]","[0.4759, 0.0068]","[0.6711, 0.0066]","[0.786, 0.0056]","[0.8657, 0.0046]","[0.4786, 0.0072]"
E-CDE-VAE,100,0.0001,0.001,0.01,0.01,1.0,,0.001,600,0.2,Adam,"[0.1064, 0.0038]","[0.1031, 0.0034]","[0.1024, 0.0032]","[0.1102, 0.0047]","[0.1918, 0.0042]","[0.0932, 0.0032]","[0.1029, 0.0032]","[0.1078, 0.0032]","[0.1254, 0.0043]","[0.1063, 0.0037]","[0.1274, 0.0042]","[0.2092, 0.0051]","[0.2997, 0.0061]","[0.0913, 0.0037]"
E-CDE-VAE,100,0.0001,0.001,0.1,0.1,1.0,,0.0001,600,0.2,Adam,"[0.4608, 0.0064]","[0.4139, 0.0059]","[0.3779, 0.0056]","[0.5291, 0.0075]","[0.6953, 0.0052]","[0.3584, 0.0058]","[0.2973, 0.0053]","[0.2536, 0.0049]","[0.4558, 0.0067]","[0.4727, 0.0068]","[0.674, 0.0066]","[0.7908, 0.0055]","[0.8644, 0.0046]","[0.479, 0.0073]"
E-CDE-VAE,100,0.0001,0.001,0.1,0.1,1.0,,0.0005,600,0.2,Adam,"[0.4476, 0.0063]","[0.4021, 0.0059]","[0.367, 0.0055]","[0.5127, 0.0076]","[0.6702, 0.0054]","[0.3495, 0.0058]","[0.2884, 0.0053]","[0.2457, 0.0048]","[0.4406, 0.0067]","[0.4564, 0.0068]","[0.6558, 0.0067]","[0.7603, 0.006]","[0.8317, 0.0052]","[0.4619, 0.0073]"
E-CDE-VAE,100,0.0001,0.001,0.1,0.1,1.0,,0.001,600,0.2,Adam,"[0.1064, 0.0038]","[0.1031, 0.0034]","[0.1024, 0.0032]","[0.1102, 0.0047]","[0.1918, 0.0042]","[0.0932, 0.0032]","[0.1029, 0.0032]","[0.1078, 0.0032]","[0.1254, 0.0043]","[0.1063, 0.0037]","[0.1274, 0.0042]","[0.2092, 0.0051]","[0.2997, 0.0061]","[0.0913, 0.0037]"
E-CDE-VAE,100,0.0001,0.001,1.0,1.0,1.0,,0.0001,600,0.2,Adam,"[0.4477, 0.0064]","[0.4038, 0.0058]","[0.3696, 0.0055]","[0.5093, 0.0076]","[0.6798, 0.0053]","[0.3536, 0.0058]","[0.2937, 0.0052]","[0.251, 0.0048]","[0.4448, 0.0067]","[0.4588, 0.0068]","[0.666, 0.0067]","[0.7825, 0.0057]","[0.8572, 0.0048]","[0.467, 0.0073]"
E-CDE-VAE,100,0.0001,0.001,1.0,1.0,1.0,,0.0005,600,0.2,Adam,"[0.4218, 0.0062]","[0.3825, 0.0057]","[0.3517, 0.0054]","[0.4775, 0.0075]","[0.6487, 0.0057]","[0.3376, 0.0056]","[0.2837, 0.0052]","[0.2439, 0.0049]","[0.4176, 0.0065]","[0.4391, 0.0069]","[0.6329, 0.007]","[0.7442, 0.0062]","[0.8193, 0.0055]","[0.439, 0.0074]"
E-CDE-VAE,100,0.0001,0.001,1.0,1.0,1.0,,0.001,600,0.2,Adam,"[0.1064, 0.0038]","[0.1031, 0.0034]","[0.1024, 0.0032]","[0.1102, 0.0047]","[0.1918, 0.0042]","[0.0932, 0.0032]","[0.1029, 0.0032]","[0.1078, 0.0032]","[0.1254, 0.0043]","[0.1063, 0.0037]","[0.1274, 0.0042]","[0.2092, 0.0051]","[0.2997, 0.0061]","[0.0913, 0.0037]"
E-CDE-VAE,100,0.0001,0.01,0.0001,0.0001,1.0,,0.0001,600,0.2,Adam,"[0.445, 0.0068]","[0.3975, 0.0062]","[0.3632, 0.0058]","[0.5228, 0.0079]","[0.6645, 0.0053]","[0.3422, 0.006]","[0.2825, 0.0053]","[0.2464, 0.0048]","[0.4227, 0.007]","[0.4224, 0.0067]","[0.6251, 0.0065]","[0.7429, 0.0058]","[0.8421, 0.0048]","[0.4144, 0.0067]"
E-CDE-VAE,100,0.0001,0.01,0.0001,0.0001,1.0,,0.0005,600,0.2,Adam,"[0.445, 0.0068]","[0.3975, 0.0062]","[0.3632, 0.0058]","[0.5228, 0.0079]","[0.6645, 0.0053]","[0.3422, 0.006]","[0.2825, 0.0053]","[0.2464, 0.0048]","[0.4227, 0.007]","[0.4224, 0.0067]","[0.6251, 0.0065]","[0.7429, 0.0058]","[0.8421, 0.0048]","[0.4144, 0.0067]"
E-CDE-VAE,100,0.0001,0.01,0.0001,0.0001,1.0,,0.001,600,0.2,Adam,"[0.445, 0.0068]","[0.3975, 0.0062]","[0.3632, 0.0058]","[0.5228, 0.0079]","[0.6645, 0.0053]","[0.3422, 0.006]","[0.2825, 0.0053]","[0.2464, 0.0048]","[0.4227, 0.007]","[0.4224, 0.0067]","[0.6251, 0.0065]","[0.7429, 0.0058]","[0.8421, 0.0048]","[0.4144, 0.0067]"
E-CDE-VAE,100,0.0001,0.01,0.001,0.001,1.0,,0.0001,600,0.2,Adam,"[0.445, 0.0068]","[0.3975, 0.0062]","[0.3632, 0.0058]","[0.5228, 0.0079]","[0.6645, 0.0053]","[0.3422, 0.006]","[0.2825, 0.0053]","[0.2464, 0.0048]","[0.4227, 0.007]","[0.4224, 0.0067]","[0.6251, 0.0065]","[0.7429, 0.0058]","[0.8421, 0.0048]","[0.4144, 0.0067]"
E-CDE-VAE,100,0.0001,0.01,0.001,0.001,1.0,,0.0005,600,0.2,Adam,"[0.445, 0.0068]","[0.3976, 0.0062]","[0.3632, 0.0058]","[0.5228, 0.0079]","[0.6645, 0.0053]","[0.3422, 0.006]","[0.2825, 0.0053]","[0.2464, 0.0048]","[0.4227, 0.007]","[0.4224, 0.0067]","[0.6251, 0.0065]","[0.7429, 0.0058]","[0.8421, 0.0048]","[0.4144, 0.0067]"
E-CDE-VAE,100,0.0001,0.01,0.001,0.001,1.0,,0.001,600,0.2,Adam,"[0.445, 0.0068]","[0.3975, 0.0062]","[0.3632, 0.0058]","[0.5228, 0.0079]","[0.6645, 0.0053]","[0.3422, 0.006]","[0.2825, 0.0053]","[0.2464, 0.0048]","[0.4227, 0.007]","[0.4224, 0.0067]","[0.6251, 0.0065]","[0.7429, 0.0058]","[0.8421, 0.0048]","[0.4144, 0.0067]"
